Left Joystick X,Left Joystick Y,Left Trigger,Left Bumper,Right Joystick X,Right Joystick Y,Right Trigger,Right Bumper,A Button,B Button,X Button,Y Button,Back Button,Start Button
-0.120147705078125,-0.2342529296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.185333251953125,-0.304443359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.221405029296875,-0.344940185546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.29534912109375,-0.36029052734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.3406982421875,-0.36981201171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.373870849609375,-0.372650146484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.402130126953125,-0.372650146484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.367156982421875,-0.389251708984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.14666748046875,-0.515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.091766357421875,-0.57891845703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.071929931640625,-0.611541748046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.087799072265625,-0.560882568359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.084930419921875,-0.55865478515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0506591796875,-0.573516845703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.044036865234375,-0.58270263671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.044036865234375,-0.58270263671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.044036865234375,-0.58270263671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.044036865234375,-0.58270263671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.00604248046875,-0.572021484375,0.0,0.0,0.0,0.041259765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0029296875,-0.55572509765625,0.0,0.0,0.0,-0.098907470703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3.0517578125e-05,-0.55169677734375,0.0,0.0,-0.005218505859375,-0.38702392578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3.0517578125e-05,-0.54974365234375,0.0,0.0,-0.0015869140625,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3.0517578125e-05,-0.54974365234375,0.0,0.0,-0.0015869140625,-0.63641357421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3.0517578125e-05,-0.55059814453125,0.0,0.0,-0.0015869140625,-0.61859130859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.049041748046875,-0.546630859375,0.0,0.0,-0.015045166015625,-0.65362548828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06597900390625,-0.546630859375,0.0,0.0,-0.135406494140625,-0.87823486328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.092926025390625,-0.55364990234375,0.0,0.0,0.085113525390625,-0.85125732421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1824951171875,-0.509063720703125,0.0,0.0,0.1265869140625,-0.8919677734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.242156982421875,-0.58489990234375,0.0,0.0,0.1265869140625,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.19464111328125,-0.4942626953125,0.0,0.0,0.186065673828125,-0.97332763671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06622314453125,-0.439727783203125,0.0,0.0,-0.10260009765625,-0.902587890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.038818359375,-0.5458984375,0.0,0.0,-0.14239501953125,-0.900177001953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.003387451171875,-0.43426513671875,0.0,0.0,-0.1181640625,-0.994537353515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.016021728515625,-0.42572021484375,0.0,0.0,-0.139373779296875,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01898193359375,-0.398651123046875,0.0,0.0,-0.149078369140625,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01898193359375,-0.28521728515625,0.0,0.0,-0.14190673828125,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01898193359375,-0.233154296875,0.0,0.0,-0.066253662109375,-0.99224853515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01898193359375,-0.19635009765625,0.0,0.0,-0.02191162109375,-0.948699951171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01898193359375,-0.221282958984375,0.0,0.0,0.214996337890625,-0.9442138671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.016998291015625,-0.221282958984375,0.0,0.0,0.52264404296875,-0.9970703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.016998291015625,-0.248504638671875,0.0,0.0,0.580535888671875,-0.87933349609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.016998291015625,-0.24005126953125,0.0,0.0,0.54754638671875,-0.68206787109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.009765625,-0.21392822265625,0.0,0.0,0.54278564453125,-0.77203369140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.007720947265625,-0.19610595703125,0.0,0.0,0.55853271484375,-0.82684326171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02520751953125,-0.17462158203125,0.0,0.0,0.5526123046875,-0.82476806640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0377197265625,-0.178070068359375,0.0,0.0,0.485992431640625,-0.881103515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.040618896484375,-0.196746826171875,0.0,0.0,0.46307373046875,-0.923980712890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0634765625,-0.180084228515625,0.0,0.0,0.425384521484375,-0.954193115234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.156585693359375,-0.190765380859375,0.0,0.0,0.415313720703125,-0.964385986328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.19146728515625,-0.193756103515625,0.0,0.0,0.404998779296875,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.19146728515625,-0.196624755859375,0.0,0.0,0.370452880859375,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.19146728515625,-0.19403076171875,0.0,0.0,0.3682861328125,-0.86126708984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.01422119140625,-0.073516845703125,0.0,0.0,0.300018310546875,-0.331268310546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.028045654296875,-0.0439453125,0.0,0.0,0.109039306640625,-0.0828857421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03460693359375,-0.037109375,0.0,0.0,0.04345703125,0.01702880859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03460693359375,-0.037109375,0.0,0.0,0.0330810546875,0.031219482421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0374755859375,-0.037109375,0.0,1.0,0.030914306640625,0.033782958984375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0374755859375,-0.037109375,0.0,1.0,0.030914306640625,0.0357666015625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0374755859375,-0.037109375,0.0,1.0,0.030914306640625,0.0357666015625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.011810302734375,0.134765625,0.0,1.0,0.030914306640625,0.037811279296875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.020660400390625,0.26470947265625,0.0,1.0,0.030914306640625,0.057220458984375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.003143310546875,0.4561767578125,0.0,1.0,0.045074462890625,0.1373291015625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.024993896484375,0.537322998046875,0.0,1.0,0.07861328125,0.228790283203125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04217529296875,0.59051513671875,0.0,1.0,0.089385986328125,0.408050537109375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.023223876953125,0.606964111328125,0.0,1.0,0.0926513671875,0.47454833984375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.013427734375,0.600738525390625,0.0,1.0,0.095733642578125,0.484588623046875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.000885009765625,0.586151123046875,0.0,1.0,0.1014404296875,0.49468994140625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.00537109375,0.54296875,0.0,1.0,0.094390869140625,0.49468994140625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.00537109375,0.529388427734375,0.0,1.0,0.094390869140625,0.491668701171875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.00537109375,0.529388427734375,0.0,1.0,0.094390869140625,0.507110595703125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000701904296875,0.529388427734375,0.0,1.0,0.0523681640625,0.597137451171875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.020843505859375,0.529388427734375,0.0,1.0,0.03631591796875,0.645660400390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.027557373046875,0.5191650390625,0.0,1.0,0.031982421875,0.649871826171875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03045654296875,0.516357421875,0.0,1.0,0.034942626953125,0.649871826171875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03045654296875,0.516357421875,0.0,1.0,0.034942626953125,0.649871826171875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03045654296875,0.520904541015625,0.0,1.0,0.034942626953125,0.649871826171875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01788330078125,0.54693603515625,0.0,1.0,0.034942626953125,0.649871826171875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.01470947265625,0.59674072265625,0.0,1.0,0.0328369140625,0.649871826171875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.035552978515625,0.62298583984375,0.0,1.0,0.0328369140625,0.649871826171875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.03759765625,0.625,0.0,1.0,0.0328369140625,0.649871826171875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.03759765625,0.625,0.0,1.0,0.0328369140625,0.649871826171875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.03759765625,0.625,0.0,1.0,0.03656005859375,0.649871826171875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.03472900390625,0.61602783203125,0.0,1.0,0.124908447265625,0.655303955078125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.036895751953125,0.61602783203125,0.0,1.0,0.205657958984375,0.63653564453125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.03900146484375,0.6123046875,0.0,1.0,0.215118408203125,0.625579833984375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.03900146484375,0.544525146484375,0.0,1.0,0.22882080078125,0.663604736328125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.03900146484375,0.503082275390625,0.0,1.0,0.229217529296875,0.644256591796875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.03900146484375,0.5135498046875,0.0,1.0,0.200775146484375,0.62396240234375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.05438232421875,0.516143798828125,0.0,1.0,0.177001953125,0.590911865234375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.16644287109375,0.516143798828125,0.0,1.0,0.21832275390625,0.58770751953125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.262420654296875,0.516143798828125,0.0,1.0,0.235443115234375,0.6243896484375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.23162841796875,0.59356689453125,0.0,1.0,0.22894287109375,0.657318115234375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.20758056640625,0.63580322265625,0.0,1.0,0.206451416015625,0.664093017578125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.204498291015625,0.684844970703125,0.0,1.0,0.201904296875,0.664093017578125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.204498291015625,0.684844970703125,0.0,1.0,0.201904296875,0.6661376953125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.204498291015625,0.666534423828125,0.0,1.0,0.199798583984375,0.6661376953125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.220916748046875,0.583282470703125,0.0,1.0,0.172607421875,0.60650634765625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.306671142578125,0.475738525390625,0.0,1.0,0.080718994140625,0.496124267578125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.323486328125,0.424346923828125,0.0,1.0,0.000396728515625,0.282257080078125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.334259033203125,0.314117431640625,0.0,1.0,-0.044036865234375,0.162872314453125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.306365966796875,0.275970458984375,0.0,1.0,-0.05145263671875,0.127105712890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.185455322265625,0.2127685546875,0.0,1.0,-0.05352783203125,0.12384033203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.019866943359375,-0.03326416015625,0.0,1.0,-0.05352783203125,0.12603759765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.35198974609375,-0.3955078125,0.0,0.0,-0.04248046875,0.1141357421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.79638671875,-0.6083984375,0.0,0.0,-0.035125732421875,0.103118896484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.92413330078125,-0.631439208984375,0.0,0.0,-0.0321044921875,0.10205078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.926239013671875,-0.6326904296875,0.0,0.0,-0.028839111328125,0.119384765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.89947509765625,-0.730682373046875,0.0,0.0,-0.0133056640625,0.121551513671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.330474853515625,-1.0,0.0,0.0,0.009124755859375,0.121551513671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.257354736328125,-1.0,0.0,0.0,0.0235595703125,0.11859130859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.244781494140625,-1.0,0.0,0.0,0.02667236328125,0.115631103515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.2763671875,-1.0,0.0,0.0,0.040496826171875,0.10589599609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.355712890625,-1.0,0.0,0.0,0.040496826171875,0.102813720703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.484222412109375,-1.0,0.0,0.0,0.040496826171875,0.102813720703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.237396240234375,-1.0,0.0,0.0,0.040496826171875,0.102813720703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.020416259765625,-1.0,0.0,0.0,0.040496826171875,0.09979248046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1142578125,-1.0,0.0,0.0,0.040496826171875,0.09979248046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2325439453125,-1.0,0.0,0.0,0.040496826171875,0.09979248046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3409423828125,-1.0,0.0,0.0,0.06646728515625,0.09979248046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.34027099609375,-0.876983642578125,0.0,0.0,0.10137939453125,0.101806640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.301971435546875,-0.66961669921875,0.0,0.0,0.10736083984375,0.101806640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.27911376953125,-0.470123291015625,0.0,0.0,0.10736083984375,0.101806640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15167236328125,0.14337158203125,0.0,0.0,0.10736083984375,0.101806640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08319091796875,0.282623291015625,0.0,0.0,0.10736083984375,0.101806640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0010986328125,0.70794677734375,0.0,0.0,0.10736083984375,0.101806640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.04156494140625,0.999969482421875,0.0,0.0,0.10736083984375,0.101806640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.080841064453125,0.999969482421875,0.0,0.0,0.10736083984375,0.101806640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.031890869140625,0.3077392578125,0.0,0.0,0.10736083984375,0.101806640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.177459716796875,-0.036773681640625,0.0,0.0,0.10736083984375,0.101806640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24041748046875,-0.049346923828125,0.0,0.0,0.10736083984375,0.101806640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.337432861328125,0.0760498046875,0.0,0.0,0.10736083984375,0.101806640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.210693359375,0.020172119140625,0.0,0.0,0.10736083984375,0.101806640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.075531005859375,-0.036773681640625,0.0,0.0,0.10736083984375,0.101806640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.071990966796875,-0.057098388671875,0.0,0.0,0.09356689453125,0.101806640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.071990966796875,-0.108917236328125,0.0,0.0,0.07757568359375,0.093292236328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.071990966796875,-0.06341552734375,0.0,0.0,0.064483642578125,0.07830810546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.071990966796875,-0.0499267578125,0.0,0.0,0.0325927734375,0.049041748046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.071990966796875,-0.045379638671875,0.0,0.0,-0.021728515625,-0.008697509765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.071990966796875,-0.045379638671875,0.0,0.0,-0.094390869140625,-0.133087158203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.071990966796875,-0.045379638671875,0.0,0.0,-0.16168212890625,-0.271881103515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.071990966796875,-0.045379638671875,0.0,0.0,-0.246185302734375,-0.420440673828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.071990966796875,-0.045379638671875,0.0,0.0,-0.2640380859375,-0.455780029296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.071990966796875,-0.045379638671875,0.0,0.0,-0.2718505859375,-0.466705322265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.071990966796875,-0.043426513671875,0.0,0.0,-0.225555419921875,-0.466705322265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.071990966796875,-0.043426513671875,0.0,0.0,-0.0831298828125,-0.449737548828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.071990966796875,-0.043426513671875,0.0,0.0,0.020782470703125,-0.332763671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.071990966796875,-0.043426513671875,0.0,0.0,0.134735107421875,-0.056549072265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.071990966796875,-0.043426513671875,0.0,0.0,0.209503173828125,0.048095703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.071990966796875,-0.043426513671875,0.0,0.0,0.325103759765625,0.0166015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.071990966796875,-0.043426513671875,0.0,0.0,0.428955078125,-0.032135009765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.071990966796875,-0.043426513671875,0.0,0.0,0.44866943359375,-0.05810546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.071990966796875,-0.043426513671875,0.0,0.0,0.451904296875,-0.1063232421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.071990966796875,-0.041534423828125,0.0,0.0,0.0726318359375,-0.064697265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
